"","Text ID","SDG","Text"
"85","de263d842282fe93a77fb4d8a7f3fb3e","11","Since the adoption of the Programme of Action, which contains one of the most comprehensive negotiated texts on international migration to date, the issue of international migration and its relation to development has become increasingly prominent. The High-level Dialogue on International Migration and Development, held in September 2006, was the first high-level meeting of the General Assembly exclusively dedicated to the topic. The Sustainable Development Goals include several migration-related targets, including one for the facilitation of orderly, safe, regular and responsible migration and mobility of people, while the Addis Ababa Action Agenda, adopted at the Third International Conference on Financing for Development, in 2015, includes practical recommendations to strengthen the contribution of migration and remittances to development (see General Assembly resolution 69/313). In 2016, the Assembly decided to develop two global compacts, one on refugees and one for safe, orderly and regular migration, both to be adopted in 2018 (see Assembly resolution 71/1). Both urbanization and international migration are inextricably linked with the process of development."
"86","f2a94335f1f51b9998ced8bb9d32542f","11","However, it also combines elements from a top-down approach like the selection of areas, organisation of coordination meetings, developing strategies and offering guidance (Faggian, 2017|2i]). The results from this tops-down-bottom-up approach are materialised in the form of a Programme Framework Agreement {Accordo di Programme Quadro), which is a contract among the municipal association, regional and central governments. Project areas are selected through a standardised public proceeding that involves a desk and field analyses of pre-selected areas. Pre-selected areas are analysed with respect to a series of demographic and socio-economic parameters (utilised agricultural area, deforestation, hydrological risk, population losses, entrepreneurship, tourism and cultural heritage, quality of education and health services among others)."
"87","32282e63dd170a21f7cb16e599bb8c56","11","These in turn are divorced from the less common initiatives to counter economic and geopolitical risk. Again, the focus is on large drought, locust invasion and animal disease shocks, with priority placed on food and nutrition security as the overall objective of risk management. Undeniably, these are the critical issues affecting those most vulnerable to disaster, however this prioritisation, at the expense of other risks and risk management approaches, means that flooding, human epidemics (and pandemics) and other (non-negligible) economic and geopolitical risks are inadequately addressed or are siloed from the predominant drought risk management programming in Niger. The disproportional focus on using shorter-term instruments at the expense of longer-term development (as outlined in Section 4.1) is replicated in risk management programming, reinforced by the prioritisation of food and nutrition security and preparedness, traditionally led by humanitarian actors."
"88","0590a65954fb64fd03f2a89ae4824da2","11","If large-scale hazardous events and outliers are excluded disaster mortality triggered by hydrometeorological hazards can be observed in an upward trend, as shown in figure 15. These variations call for deeper analysis of each sector and kinds of disasters, for informed policymaking. Earthquakes account for the highest number of people potentially exposed, while flooding is the most frequent natural hazard, for which about 1 billion people in 155 countries were potentially exposed in 2015."
"89","39afe4be4f05bb5c018ff0a114770838","11","In 2014, the educational attainment rate of the region was 73%, approximately 10 percentage points smaller than the national average. However, the educational attainment rate of the region is about 7 percentage points higher than the average rural TL2 region’s rate. Another area of comparative weakness is environmental quality: The level of air pollution was in 2014 about 21.7 in pg/m3, positioning Gangwong in the bottom in terms of environmental quality performance across OECD TL2 regions."
"90","c2960a2966661cc6168ace0e738ff27a","11","If the industrial zone is within the city, DOC and PPC are involved as well. The overlapping of mandates, coupled with the lack of co-ordination has crippled effective implementation. The Decision has assigned each ministry to be responsible for the air quality resulting from the economic activities that they manage, and all ministries to be equally responsible for the implementation of this decision. However, no co-ordination mechanism across ministries such as an appointed focal point has been proposed, which tends to make the implementation more difficult."
"91","f333389933e7a4c88cc6938f62c84b49","11","The pilot is limited to 100 participants who are either parking pass subscribers or non-parking pass subscribers. Parking pass subscribers receive free trips to and from the station and non-parking pass subscribers will be charged a flat USD 2 rate per ride. Because the focus is on work commute trips, rides are limited to two per workday per person and from only 5:00 to 21:00."
"92","374476374face68cd69c384037410d5d","11","Technology can help rural residents provide and access information about service quality' and about alternative providers. Geolocation facilitates matching between the supply of and demand for services. Renewable energy can reduce “fuel poverty” that can be a common feature of remote regions, by allowing isolated communities to produce their own energy instead of importing expensive conventional fuels."
"93","db6e0c40b4d8c538f0cce5d3e1260563","11","Fiscal management requires judicious policy actions moving forward. The budget deficit has been persistently high the last few years, resulting in a marked rise in the government debt-to-GDP ratio. While the imposition of appropriate spending restrictions is helpful, the falling revenue-to-GDP ratio needs attention. Furthermore, sustaining growth requires the leveraging of economic gains from electricity and mining production and from infrastructure projects (e.g. the railway from Lao PDR to China) to develop other industries. For instance, agriculture could use additional investment to enhance its climate resilience, operational efficiency and productivity. Despite the movement of labour to other sectors over the years, agriculture still accounts for more than 60% of total employment."
"94","12128c9d99e298a5a86fec6053a25347","12","There is high uncertainty of data, because of the lack of data verification procedures. Additionally, as well as receiving user fees, collection companies receive a subsidy from the municipality, which is based on the amount of w aste collected and distance to the disposal site. Disposal site operators do not collect a gate fee but receive a subsidy based on the amount of waste received."
"95","201aa211051c6d69b54de666dbd44994","12","The industry added USD 44 billion to the US GDP in 2015 and paid USD 10 billion in taxes (RFA, 2016). One strategy to ultimately reach the Renewable Fuels Standard (RFS) targets is to make stepwise improvements in the existing biorefinery concepts. These stepwise improvements must include a regional strategy that builds in enough flexibility to use the “cheapest sources of renewable carbon” within a given region. Such flexibility implies, for example, using grain sorghum, switchgrass, or miscanthus in the US Midwest, sweet sorghum or cane sugar in the US South, guayule bagasse in the US Southwest, almond hull sugars in California and even citrus peel waste in Florida."
"96","2b1b85e4586716ccac4cfbab9226cc65","12","Both sugar and bananas have lost preferential access to their traditional European Union (EU) markets in the age of liberalisation of the global economy. In addition, with the frequency of hurricane damage increasing in recent years, it was decided to abandon the exports of bananas completely. The bauxite/ alumina industry all but shut down in 2008, when international demand plummeted in the global crisis that was precipitated by the financial crisis of that year. The current owners of the mines and processing facilities have demanded access to cheaper energy as the price for restarting the industry. This is one of the major drivers for the urgent transformation of the energy supply that has become a high priority for the Jamaican government. Forests were cleared, and the habitats they supported were destroyed, to establish the sugar industry in the seventeenth to the nineteenth centuries."
"97","703dd858d96d671944d27c5a06867a10","12","The indicator has an indirect relevance to food waste prevention since the more food waste that is avoided the lower should be the amount of food that is purchased for consumption to provide for the same intake of nutrients. It should be noted that the indicator is only relevant to reducing food waste at the end point of consum p-tion i.e. in households, restaurants canteens etc. However, the indicator can be affected by factors which are unrelated to waste prevention. These can include changes in food consumption behaviour-i.e. However, the indicator has been criticised in the past due to assumptions made in the calculations. Its acceptability as a food waste indicator might also be reduced as it has not been used in this context before."
"98","83a90deca523f0cfc53e97ed2921a6a6","12","The importance of considering products and services in terms of their complete lifecycle is introduced and explained. This remains the single most important of the Millennium Development Goals. Economic growth is thus of key importance to developing countries and many of their policymakers believe that developed countries, having already accomplished a high level of satisfaction of their needs, now wish to suggest frugality and restraint on consumption in the developing world. China, for instance, is now considered the ""factory to the world”."
"99","b877f11b0df84d337b544b552a684afd","12","In their comprehensive analysis of revenue management of Scottish tourism attractions, Leask et al. ( Including stakeholders is therefore often perceived from governmental perspectives as an obstacle to efficient planning. Conflict resolution, meditation and the building of a consensus about shared platforms should nevertheless be seen an integral component of sustainable tourism development and planning (Hall, 2008, McCool, 2009). In other words, tourism should be considered in the context of other systems that interact with tourism (Ritchie and Crouch, 2003)."
"100","8b7a84a06c90ba7a095b0307ada9a5f2","12","Additional documentation is required in an application for mineral water use. The issuance of the permit itself, and the signing of a contract with the water user, is done by the State-owned enterprise, Mongol Us (""Mongolian Water""). In the case of the utilization of water for strategically important minerals, the duration of the water use permit is the same as for the exploitation licence."
"101","c2f4320ebfc7a98e97162886129820b2","12","As an industry, it often competes for prime real estate and juxtaposes visitors with different cultural practices and values to host communities, with consequent negative influences. Their economies and progress in development have been the subject of intense scrutiny, as a result of limitations in topographic character, vulnerability to natural disasters, climate changes and related impacts, threats to biological diversity, especially in coastal and marine areas, consumption of scarce natural resources, declining traditional productive sectors, poverty, and their reliance on the travel and tourism industry for economic performance. Large island nations comprising Papua New Guinea, Cuba, Hispaniola (Haiti and the Dominican Republic), Guinea Bissau and those located in Central/South America (Suriname, Guyana, Belize) make up the SIDS grouping with geographic areas in excess of 25,000 km2. There is significant variability in GDP per capita, as indicated in figure 8.3, with many of the more developed tourist economies such as Aruba, Singapore, US Virgin Islands (USVI) and the Bahamas, showing higher levels of prosperity."
"102","a218ee95081ac58f5a8c35f0fb15c302","12","The criteria for commitments are (1) advance one or more United Nations goal/issue, (2) include time-bound target(s) that can be measured for success, and (3) include an agreement to publicly disclose, on an annual basis, progress made to realize the commitment, throughout its duration. In all these areas issues related to innovation and collaboration were discussed. Available from http://www .unglobalcompact.org/docs/news_events/2012_CSF/Rio_CSF_Overview_Outcomes.pdf."
"103","ad30b568778b199cdbabb1a10d691944","12","It is often difficult to see from the statistics if this waste is included. Due to new EU - regulations this system no longer exists (withdrawn in 2003). The newest data is therefore from 2001 when it was collected 21,000 tons of food waste. The system of separate collection of food waste included commercial kitchens that generated more than 100 kg / week. Smaller kitchens and kitchens in cost sector were not covered by the collection scheme."
"104","fe00789e13ec56b1624f016c682abea0","12","Such information is provided in the form of quantitative and qualitative data as part of a company’s reporting process. Key performance indicators comprise the quantitative data, an example of qualitative data can be found in the description of a company’s sustainability strategies and reporting policies. Examples include the portal of the Government of France (info-financiere."
"105","dfd51e36b47fe8a10fdd1d789001501e","12","Commercial waste, street sweepings and ash were not included in this analysis. These show comparable results, differing only in metals fraction, because the EcoPark study also included waste separation and recycling data. Construction waste is normally found in MSW in a share lower than 1 or 2 per cent, therefore, it was excluded from data reported by Batbileg et al."
"106","2247ea809c4b3069265b106b3819af19","12","However, both face a number of challenges in implementation including the establishment 0/effective targets. The purpose of this chapter is to explore the opportunities, challenges and important considerations faced by policy makers when setting and implementing SMM-related targets. Finland attributes waste management improvements to changes in EU legislation, specifically stricter waste management standards and requirements."
"107","e459110a0e5288867d180b786d5e620a","12","Topics that have both an impact on the organization as well as on its stakeholders are the most material and therefore are discussed in more depth in the sustainability report. Once these topics are selected the company can identify the related indicators and use the GRI protocols to measure the data. Currently the GRI has three application levels, differing from reporting on 10 indicators with particular context information (Level C) to reporting on all material indicators (Level A)."
"108","e4ff2d35f08d2d1acc0d03aa9df6f4b9","12","These challenges include issues of ownership, economic leakage (from the local economy and through imports), local employment, benefit distribution, social and environmental impacts and dependency. These problems can only be effectively addressed at the destination level with the active participation of the local communities. It summarises by stating that ""The effective development, execution and management of a successful pro-poor tourism strategy reaches far beyond local communities”."
"109","3174e5f65fdec525ecf8be88f1898329","12","These coverage percentages may be compared with the over 30 per cent of land covered by exploration licences in 2008 and the current aim of raising it again to 20 per cent. The Ministry estimates that about 30 per cent of the licensed area is being used, with the remainder idle because of low commodity prices, poor infrastructure or the risk of environmental impact. The number of licences for oil and gas and radioactive minerals is two orders of magnitude lower. Such permits are issued by soum and district governors based on the conclusions of NAMEM’s departments at local level."
"110","fbb0aeba3247a1150aba110cad18dd81","12","There are several forms of capacity building where governments and the private sector can contribute: technical assistance, research for responsible business practices, development of training manuals and guidebooks, development of regional support hubs and the strengthening of the Global Compact local networks. They can also encourage and facilitate communications among key stakeholders for developing and implementing SRB initiatives. A strong dialogue about SRB must be encouraged amongst stakeholders, such as governments, corporations, financial institutions, NGOs and CSOs, for their capacity building."
"111","4d61af08bc277e91c8f6e284f03ee85d","13","Countries pointed out that given the small number of officials working on climate finance in national ministries, just one staff member working on tracking and monitoring would be a large proportion of their human resources. Developed countries have committed to provide financial support to cover the full cost incurred by developing countries in complying with reporting duties towards the UNFCCC16. For example, as part of national Climate Public Expenditure and Institutional Reviews (CPEIRs), a group of international organisations and research institutes are collaborating to assist countries in tracking climate finance across national budgets. It was widely recognised that tracking flows to a certain level of granularity is also a pre-condition for monitoring outcomes and outputs."
"112","9fd2870b7e589b645d6740ac4d498527","13","This indication came at COP16 in Cancun, when a senior member of the Chinese delegation declared that there had been some rethinking on transparency: ""Now we think: if we have done something, why not say so?""121 Having formerly refused international monitoring of domestic mitigation efforts, this statement suggests a loosening of a tightly held position. While the implementation schemes have not yet been agreed, this development does signal a change. On the one hand, as the Copenhagen pledge has been incorporated into the twelfth five-year programme, the central leadership feels reassured that China will meet its target and thus not risk being exposed as a weak and unreliable actor in the international regime."
"113","573084d18b440c49006f1ae5691b785f","13","The low-carbon transition will require mobilising of all sources of public and private sector investment and finance, including institutional investors. Governments need to use their scarce resources to trigger large-scale private sector investment in activities otherwise unlikely to attract sufficient private funding. However, some financial systems regulations hinder the allocation of longterm finance to low-carbon infrastructure investments."
"114","69dc28d3d07ccb48f87aa145b030b6a4","13","This also helped the analysis to be done in the very short time available - from February 2011 to the Durban Climate Change Conference (COP 17) at the end of the year. Over 50 Ethiopian experts from the selected sectors generated data, which the external consultants calculated BAU emissions projections for sectors that were identified to be higher sources of emissions (Table 2) and came up with possible abatement measures in those sectors and their individual marginal abatement cost. Projections for 2025 demonstrated that the current pathway for economic development will increase GHG emissions by more than 150%."
"115","a2deed2945173b7fb758c45538d672a9","13","Common sources of data include household and living standard surveys, sectoral statistics, labour force reviews and so on. Experience to date, however, has shown that data collection processes often differ and there is a lack of alignment between global monitoring needs and national reporting capacities (Paris21, 2013). The approach used by the UK for the 2012 national assessment of flood risk was to score datasets against a number of criteria to determine their statistical quality and relative strengths and weaknesses (see Box 2.1). However, such scorecard assessments can be difficult to do in practice if there is no central data repository or if there is limited co-ordination between data producers and users."
"116","7d5ec4b7cae0a43bf0aed9ee779a4322","13","This includes, for example, policy reforms such as helping phase out fossil fuel subsidies, which in turn increases the profitability of clean energy investment and the potential for instruments such as feed-in tariffs to promote renewable energy technologies. More broadly, this support also goes towards building much needed institutional and technical capacity in partner country governments and institutions, which enables governments to mobilise and sustain green investment. Emerging approaches by development partners take a 'market systems' approach to promote green growth by encouraging the development of green value chains and markets for green products and services."
"117","39e8f1930335d2a3b6161db61e538edc","13","There was some causality to this correlation in that opportunity for corruption in those states was bred by the inflow of large sums of relief funding and lucrative postdisaster construction contracts (ibid.). In sectors and localities, corrupt practices can increase disaster risk by corroding a culture of compliance that is key to the effectiveness of codes, standards and similar regulatory mechanisms. The construction industry is one of the sectors most critical to disaster risk management and also one of the most prone to corruption (Transparency International, 2005)."
"118","caa44e92110e395863352c6e68e8aa87","13","Depending on the results of this risk assessment process, they may decide that it is necessary to implement explicit risk management strategies. Each successive level builds on the results of the preceding one. The key question for them is what their risks are now and how these will evolve over time."
"119","e54d664ae53e320d2fc2f76302fb5f81","13","As it stands, there is a risk of adaptation continuing to be perceived as a solely environmental issue and it may prove difficult to secure support for measures outside that domain, leading to uneven implementation. It will be important to build on the positive experience of the stakeholder participation process to raise awareness of adaptation by senior policy makers such as ministers, members of relevant parliamentary commissions and senior officials. Targeted communications activities will be an essential element."
"120","8c27ff6209202070dbd763c6241ad2bd","13","Likely that different Parties will develop national and sub-national institutions. One option is that the current institutional arrangements shall support Patties in implementing adaptation. Another is that new international institutional arrangements such as a subsidiary body for adaptation or adaptation registry should be developed."
"121","df44786a351fe3f62c262366d0e30b62","13","The data used include results from 91 studies with 1 722 estimates of changes in crop yields by Challinor et al., There are wide variations among the studies, in terms of time-frame, crop coverage, crop and climate models, and emission levels. Some studies include the effects of adaptation measures, but others do not."
"122","4cf9ad44865017149316746a9793ad1b","13","However, when such actions provide both private and public benefits, the public sector may play a role in how these are developed. This report aims to establish a framework to help identify specific actions that governments could take in this respect and that could avoid sending signals leading to non-adaptation or maladaptation. This report begins with a review of national adaptation strategies for the agricultural sector in OECD countries and highlights different approaches undertaken by governments."
"123","d3e9bef8791d582b81f1846de0829f42","13","Estimates of adaptation costs vary greatly, depending on the methodology used, analytical principles applied and assumptions made. As a result, there are no widely agreed methods for calculating costs, and therefore no agreed single estimate of the costs of adaptation. However, a review of the literature on the costs of adaptation in developing countries indicates they are likely to be underestimates."
"124","ddb861597cce222b4844bc939b075d59","13","The annual monitoring will help prioritise adaptation needs and inform the allocation of budgets, the periodic evaluations will assess the efficiency, effectiveness and impact of the Plan. These processes will generate valuable information that government officials can draw upon when deciding whether the national approach on adaptation is the right one, if the circumstances that initially informed the Plan have changed, and if adjustments in the plan or the implementation mechanisms are needed."
"125","f78857097015f3464577232fe7af3987","13","Article 13 also establishes a two-step review and consideration process. The first step is a technical expert review of information on mitigation and support provided. The review will identify areas of improvement for the Party, review consistency with the modalities and guidelines to be developed under Article 13.13, and assist developing country Parties to identify capacity-building needs (for those that need it)."
"126","aa2adfe9074fa3446561751b07bbe1fd","13","A number of other Decisions encourage Parties to report on support efforts, including in the context of the framework for capacity building in developing countries (e.g. Decision 2/CP. Table 1 provides an overview of reporting requirements on technology and capacity-building support provided to non-Annex I countries. See also Box 1, which addresses the use of the terms technology transfer and capacity building in the UNFCCC context (see Section 1), and Annex 1, which provides an overview of Annex II country reporting in these areas to date."
"127","b9525ec2b7e75daae22d4676f6a26d19","13","It investigates the extent to which the incorporation of a risk perspective in public administration has changed over time, and how this has affected strategies and plans, policies and institutional arrangements in different areas. It illustrates mechanisms and tools that exist today in public administration at different levels to identify and manage risk in different SDG areas, how countries are using them, and challenges they face in this regard. Lastly, it presents some of the recent trends in terms of institutionalization of risk management in government, including institutional setups that countries have put in place to identify, assess and manage risk in a more holistic way."
"128","efda660886221e58c1e49fa726c6be33","13","This links the PDNA process with the ‘building back better’ approach. This is used as a basis for developing a comprehensive immediate and long-term recovery framework and for mobilizing assistance from donors and development partners. These can use the PDNA methodological framework, and retain a sound scientific base, but need to be downscaled to meet local needs."
"129","4172757492f45dd24f73363afe0b2e41","13","Policy optimization models are designed to determine the “best” climate policy as defined by an aggregated welfare function over time, possibly considering user-specified climatic constraints. Their complexity is severely limited by the numerical algorithms used to solve optimization problems. Furthermore, wide-ranging subjective assumptions are necessary to aggregate all consequences of alternative policies in a social welfare function to be maximized."
"130","878040846cfddc6b0f3cd28e1cf7d045","13","Equity usually attracts investors that are looking for higher risk. Public investment per capita in 2012 fell in 15 out of 33 OECD countries, compared to 2007 (OECD, 2014a). The low-carbon transition will require the large-scale mobilisation of all sources of private sector investment and finance (Corfee-Morlot et al.,"
"131","004cf7b0bbc8f0f761c488a7f15eb866","13","Some of these interlinkages and synergies are fundamental to facets of building climate change resilience and reducing inequalities. The interlinkages between climate change and other dimensions of development are also well reflected in other Goals. If the frequency and intensity of climate hazards increase, it will be harder for countries to end poverty and hunger, achieve food security, improve nutrition, promote sustainable agriculture and ensure healthy lives (Goals 1-3)."
"132","5e242763926d5068bfc1388cbd6beda2","13","There are now stand-alone goals on inequalities, cities and human settlements, energy, climate change, sustainable consumption and production, and the protection of marine and terrestrial ecosystems. This broad agenda reflects human rights principles and standards and recognizes the interlinkages between different areas of development and the importance of environmental and climate protection for poverty reduction and human well-being. Nevertheless, the agenda is fraught with tensions both between different goals and between its normative aspirations and the suggested means of implementation that largely rely on trade, private finance and public-private partnerships (chapter 7)."
"133","3e9fb54c06b1b8ae288ff931c7257cd2","13","Positive synergies can be achieved between agricultural adaptation and the needs of low-income countries, including food security, mitigation and poverty reduction, if these are considered in unison (Tennigkeit etal., Agriculture is a major source of GHGs, and with further increases to GHG emissions being expected due to increasing demands for food and feed (Alexandratos and Bruinsma, 2012, Tilmann et al., Further, food security problems exists in several regions, with 793 million people being undernourished (c.f."
"134","758482b92be0d912a83c6ca5ea157e76","13","Lastly, cash transfers in disaster situations can serve as a basis from which the affected families can start to implement productive ventures, or some other type of project, that will enable them to grow their productive and financial asset base in the long run (Bene and others, 2014). The transfers require the beneficiary families' to fulfill certain conditions (related essentially to health and education), with a view to strengthening future human capital and supplying short-term monetary income. In addition, households in situations of poverty or indigence in which there are no young children (which generally are not CCT-beneficiaries) would be excluded from the special transfers that could be made through such programmes. Consequently, Fernandez, Jadotte and Jahnsen (2011) advocate the need to relax the eligibility criteria in emergency situations, with a view to averting a deterioration in the living conditions of those family units which forces them to sell their productive assets, with a consequent decapitalization and future reduction in autonomous incomes generated through that channel."
"135","b6ff332fb8f8c8f1c7028fa5938d2382","13","Exercise Report, IOWave 14. Most of the gaps here - such as improving communication among key actors, participation of local communities and performance assessments - relate to good governance. Gender issues as well as the special needs of other vulnerable groups such as pregnant women and older persons also need to be taken into account. International standards proving common alert levels and colour codes in a multi-hazard approach could help facilitate this. But it is important also to build the political will and institutional commitment to ensure the necessary resources and coordination. Integrate the concept of ‘early warning as a public good’ into national planning, policy and decision-making."
"136","34275ee2e0b5d291a961f9ba256e0048","13","In other words, while specialized and self-contained arrangements for disaster risk governance may be appropriate for emergency and disaster management, other aspects of disaster risk management are heavily dependent on the overall quality of governance to achieve its objectives (UNDP, 2014a, Lavell and Maskrey, 2014). Today’s governance failures may ripple through time and affect future generations, this is the case with the 2008 financial crisis, which resulted from decades of failure to effectively govern increasingly interdependent financial markets and mechanisms (Turnbull and Pirson, 2011). Capacities for disaster risk management cannot be strengthened autonomously without reference to broader governance constraints such as low levels of voice and accountability, underresourced local governments, dysfunctional judicial systems, social conflict and economic crisis."
"137","39089c8f728768b345d5366230965a8b","13","Ministers and other senior policy officials can champion the importance of monitoring and evaluation and ensure that findings contribute to a transparent, evidence-based adaptation policy planning and implementation process (Segone, 2008). There is also scope for greater exchange among countries of lessons learned on effective adaptation approaches and on methods used to monitor and evaluate them. Answerability is primarily based on political will to justify decisions and actions based on the monitoring and evaluation of adaptation interventions. Enforceability, on the other hand, refers to the ability of governments to ensure that national policy commitments agreed upon (e.g. in their annual or periodic development plans) are being met and that corrective measures are undertaken when they are not."
"138","496987454c498ea9a52f60b40e4abadb","13","Examples of this are the initiatives undertaken by the Chilean Government following the 2010 earthquake and the Emergency Grant distributed to persons affected by disasters by the Ecuadoran Government. In terms of policy proposals, an interesting case is Trinidad and Tobago, where an economic subsidy for home repair is available to the recipients of non-contributory pensions. It would also be advisable to intensify efforts to expand the population eligible for cash transfers following a disaster, to include families that do not have older members or school-age children. The aim is for those families to be eligible for a cash transfer in adverse situations not of their choice, at least on a temporary basis."
"139","24ef40f5732472668b1ecb58b22e8d33","13","Although the timing of national policy evaluations may be more flexible, political pressures would make it difficult to commit resources for adaptation evaluations on the basis that results will potentially only be known 20-30 years in the future. At the same time, the value of an evaluation and the lessons it generates may be lost if the evaluation is postponed too far into the future. One option to overcome this challenge is to focus assessments on the achievement of intermediate outcomes, through ongoing monitoring and real-time evaluation."
"140","ef025365e743a4f8ade779054b7ae28c","13","An evaluation of the project found that, in 2014 alone, the average household saved $472, with even higher savings recorded for households living from fishing, agriculture and livestock23 This global-level innovation thus has the potential for replication elsewhere in Bangladesh and in the Asia-Pacific region as a whole. For each monsoon season there are biannual forums for forecast generators and users of the forecasts. In advance of each monsoon forum, RIMES and WMO work with the NMHS to develop the seasonal forecast and related products, and to train users, such as line ministries, local governments and their partners. At the forums themselves, the users discuss the corresponding preparedness and mitigation measures."
"141","8f649ca15674f420fb2ea6554e6ed03d","13","Nonetheless, all 11 countries are eligible to receive official development assistance (ODA) from OECD DAC member countries. They also have access to some of the funding sources under the Financial Mechanism of the Convention2 (e.g. Global Environment Facility, or the GEF). Exceptions include the Least Developed Countries Fund operated by the GEF since none of the EECCA countries is categorised as a Least Developed Country under the UN. While the data analysed in this chapter is on climate-related development finance committed in 2013 and 2014, the Board of the Green Climate Fund approved two project proposals in the EECCA region at its 13th meeting in June 2016 (one in Armenia and the other in Tajikistan and Uzbekistan)."
"142","d77bc6dc6840b019fea62483a9dd73bb","13","Rio markers could move towards a more exact definition and quantification by moving away from the binary classification approach and towards a percentage allocation for each project. The DAC could follow the lead of the World Bank Group, as they are currently working towards tracking the adaptation and mitigation ‘co-benefits’ of their investments, based on a percentage of each sub-sector in each investment, across their entire portfolio and all core funding sources.60 Australia is also testing such a system. For the definition of the Rio marker for adaptation: www.oecd.org/dataoecd/l/45/45303527.ndf (page 5). These will be based on a series of vetted investment activity typologies."
"143","fb8a400d6dce461b88707fa0f4d02f39","13","The GCF Board has set a target of committing US$2.5 billion in funding in 2016, in June 2015, nine projects with a value of US$257 million in GCF resources and total cost of US$585 million, were approved. The low approval level is indicative of the challenges the GCF is facing as a new institution, the capacity constraints of the direct access entities and at the national level, staffing constraints in the GCF Secretariat, and the rigorous project preparation requirements that did not distinguish between project type and size. At its June 2016 meeting, the GCF Board approved the operational guidelines for its Project Preparation Facility and a simplified procedure for micro-scale and small-scale funding proposals that are assessed as low risk or no risk. These new procedures should accelerate the project approval process."
"144","126c6093216824ea1375d5371df461f5","13","Nevertheless, it should also be noted that biennial reporting on adaptation under Article 13 and adaptation communications under Article 7 are not mandatory. However, the decision also indicates that modalities will be developed in order to “recognise the adaptation efforts of developing country Parties”, which is also one of four adaptation-related aims of the global stocktake listed in Article 7.14. This implies that communicated information on adaptation could inform the global stocktake. In order to assess collective progress towards global goals, some degree of consistency and comparability would be helpful in adaptation communications, taking into account the need to limit the reporting burden of Parties and ensuring that information is country-driven."
"145","26443f27488420a4af1a208fd73f5bbd","13","In 2015, the geographic scope was expanded to include small island developing States in the Pacific. It contributes to the narrowing of capacity gaps through regional and South-South cooperation, sharing of resources and the development of an integrated regional warning system comprising a network of collaborative centres. Civil society innovations and business sector initiatives."
"146","7de62293b199fc692495f5c95d3a7e56","14","Bioresources are mostly located in rural and coastal areas (forests, fish, algae, farm by-products) but appear also as e.g. orga nic waste. Their productivity a nd accessibil -ity differ between localities, given variation in natural conditions and the management of ownership and use. However advanced are the technologies involved, the biological raw materials used stem from - and impact on - land, water and sea-based bioresources. Alternative and competing uses touch on human rights and common property."
"147","47ec0945e03f9497ef0012d7dc9179f9","14","Problems also arise from imperfectly controlled incineration, which can produce harmful substances, especially where plastics are involved. There is evidence that, in addition to the long-known hazardous substances, some substances (often called endocrine disruptors) that do not reach the levels of toxicity, persistence and bioaccumulation in the accepted definitions of hazardous substances, can disrupt the endocrine systems of humans and animals, with adverse effects on their reproductive success, metabolism and behaviour. The use of the best practicable means to limit the creation of waste, discharges and emissions can help control these problems."
"148","21cffd2895d836599b0bf431a036c37b","14","This number is thus an underestimate as it does not include congressional earmarks for aquaculture, aquaculture spending by other NMFS programs, or aquaculture spending by other US agencies (such as the USDA). With the exception of the BSAI crab fishery, all vessel/permit buybacks to date have involved some public funding. Aggregate public costs have amounted to almost USD 70 million, or approximately 25% of total buyback costs."
"149","1bccedf6b7f73c47e16380ec7f4f9b90","14","Suppose, for example, that a stock has been confined to Country A’s EEZ. Climate change increasingly diverts the stock into Country B’s EEZ, while the growth and reproduction of the stock still depend on how much of the stock is left after fishing in the EEZs of both countries. Country A’s command over the stock will be steadily eroded and so will its previously strong incentives to protect it, while Country B will acquire an interest in the stock, at first fleeting but then a more substantial one. If things continue in this direction, B will ultimately acquire a stronger incentive than A to preserve the stock for reproduction and future growth, while A will become a player which only has a minor fraction of the stock and which in fact will be able to demand a disproportionate share of the stock, since it will in any case benefit from B’s conservation efforts without making much of a contribution itself. But how quickly will the players realize this reversal of roles and how timely will they adjust to it?"
"150","4e454b66741dc2aed78e55095d05b02f","14","Decommissioning and withdrawal from the fleet consists in the scrapping of the vessel, to the exclusion of any other procedure. The premium is paid as compensation for scrapping the vessel and for abandoning the related permits and, as the case may be, quota allowances. In 2012 and 2013, EUR 0.7 million and EUR 0.3 million were disbursed respectively for these two categories (fish trade and fishing). The tonnage and propulsion power of the vessels are deducted from the capacity allocation limits for France at European level."
"151","2700d850c1a1604de3f32e3a8ef93803","14","The Habitats Directive calls for the establishment of special areas of conservation for habitats or species. The protected areas defined by these directives are legally binding and restrict or forbid certain human activities. Member states must put measures into place to achieve the conservation goals for each site."
"152","7e7c7a7cb85b06c8a8101fc5e62e12c2","14","Challenges of peripherality are common in predominantly rural OECD regions (Box 2.1), but the example of NORA is certainly one of the most extreme cases of geographic peripherality. The magnitude of this problem, of course, differs from country to country. For example, it is a greater issue in Finland than in the Netherlands, and a bigger challenge for Scotland than England, even though they are both part of the United Kingdom."
"153","924b78e677fc97da7412d26a4f84a553","14","More broadly, global and more localised competition for factors of production, particularly site area, water and feeds can be critical, as is competition in food markets and price-supply conditions. Here, the role of aquaculture in providing raw material for value-added products is different from that for whole fresh or live product as is the potential size and value of markets involved."
