"","Text ID","SDG","Text","Group","Finn","Gib","Jean-Baptiste","Meike","Steve","Alignment","Consensus","Rationale","Notes","Ivan"
"278","a006715155165a76910935a541df0c31","11","They also had similar challenges, particularly around logistics and transportation, as well as coordination of efforts on the ground. However, in terms of learning from their experiences, while both countries conducted workshops to review the lessons learnt, only Vanuatu produced a detailed report with practical recommendations forthe government to pursue. This is further evidence of Vanuatu's strong commitment to disaster risk reduction and management compared with Dominica.",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"279","0590a65954fb64fd03f2a89ae4824da2","11","If large-scale hazardous events and outliers are excluded disaster mortality triggered by hydrometeorological hazards can be observed in an upward trend, as shown in figure 15. These variations call for deeper analysis of each sector and kinds of disasters, for informed policymaking. Earthquakes account for the highest number of people potentially exposed, while flooding is the most frequent natural hazard, for which about 1 billion people in 155 countries were potentially exposed in 2015.",NA,"FALSE","TO DO","TO DO","FALSE","TRUE",0.3333333333,"UNDECIDED",NA,NA,NA
"280","d0d3c38907f445ec4a87e24564539df6","11","There is too little water for current and future demand for potable water to be met from local sources. At the same time, torrential rainfall during the rainy season results in frequent flooding that affects residents, houses and infrastructure. Moreover, growing water demand, overexploited local and neighbouring aquifers and basins, ageing infrastructure, lack of investment, artificial low tariffs and high operation costs, and the deterioration of water quality have taken the water system to the limits of its physical and financial operability. The largest body of water is the artificially created lake “Nabor Carrillo”, with a surface area of about 10 km2, the sixth-largest lake in Mexico (CONAGUA, 2014a).",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"281","ef2eefd96209298590ea57de6f87e7e9","11","Current production of desalinated water is expected to quadruple by 2019 (Edwards et al., While large-scale desalination significantly increases water availability, it has potentially adverse environmental impacts in the form of greater energy consumption and subsequent increases in greenhouse gas emissions (OECD, 2011 a). Brine discharges to the sea can lead to substantial increases in salinity and temperature, and to the accumulation of metals (e.g. iron), hydrocarbons and toxic anti-fouling compounds in receiving waters (Roberts et al.,",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"282","73157abeb01e78a44910f85cf380611f","11","One of the main problems is that even the existence of landfills does not guarantee an adequate treatment of waste. Only between 3.9% and 6.7% of the waste that enters into the selection plants is recuperated, and the rest is deposited in landfills. Managing solid waste costs MXN 3 billion yearly (USD 185 million approximately). Mexico City has 13 transfer stations to select, store and concentrate solid waste. It also has two selection plants to separate waste that can be recycled.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"283","39afe4be4f05bb5c018ff0a114770838","11","In 2014, the educational attainment rate of the region was 73%, approximately 10 percentage points smaller than the national average. However, the educational attainment rate of the region is about 7 percentage points higher than the average rural TL2 region’s rate. Another area of comparative weakness is environmental quality: The level of air pollution was in 2014 about 21.7 in pg/m3, positioning Gangwong in the bottom in terms of environmental quality performance across OECD TL2 regions.",NA,"TRUE","TO DO","TO DO","FALSE","FALSE",0.3333333333,"UNDECIDED",NA,NA,NA
"284","c2960a2966661cc6168ace0e738ff27a","11","If the industrial zone is within the city, DOC and PPC are involved as well. The overlapping of mandates, coupled with the lack of co-ordination has crippled effective implementation. The Decision has assigned each ministry to be responsible for the air quality resulting from the economic activities that they manage, and all ministries to be equally responsible for the implementation of this decision. However, no co-ordination mechanism across ministries such as an appointed focal point has been proposed, which tends to make the implementation more difficult.",NA,"TRUE","TO DO","TO DO","TRUE","FALSE",0.3333333333,"UNDECIDED",NA,NA,NA
"285","56c07b1c6bd7e390e29a05b94305693c","11","These tools are contributing to the growing science of cities. This initiative envisions the use of circular economy techniques to link an urban extension to existing settlements. The initiative aims to incen-tivize ideas for decentralized, closed-loop models of spatial planning and peri-urban service provision that replace fossil energy with renewables, derive new water, biogas, and fertilizer from wastewater, and produce food and biofuel with recycled inputs, all co-generated at near net-zero waste. Each RENEWW Zone would offer, within walking or cycling distance, a green space for community recreation, recycling and sanitation services, as well as a place to purchase fresh food, recycled goods, biofuels and safe drinking water.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"286","4d6b26f71367410945101fdd9168901e","11","The main focus of the plan in public spaces has been pavements, crossings, bus stops and reserved parking for people with disabilities. The city thus aimed at reducing barriers to walking, adapting existing environmental design and raising awareness among pedestrians and road users, all of which are measures to improve autonomous access to services and comprise a starting point for reducing social isolation. The matter generated intense public debate, as cobblestones are associated with Lisbon's visual identity. However, cobblestones make pavements irregular, uncomfortable and slippery, reducing safety and accessibility.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"287","db5b4d07ae8da899ecafb97db700c4ef","11","Hence, to avoid duplication, this Review will not go into detail on these issues. Directly elected mayors in England”, Cahiers du MIMMOC, http://mimmoc.revues.org/2288 (accessed 22 November 2016). Problems of Economic Transition, Routledge, Vol. Kazakhstan 2050: Toward a Modern Society for All, Nazarbayev University, National Analytical Centre, Oxford University Press, Group Centennial International, Astana, pp.",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"288","f333389933e7a4c88cc6938f62c84b49","11","The pilot is limited to 100 participants who are either parking pass subscribers or non-parking pass subscribers. Parking pass subscribers receive free trips to and from the station and non-parking pass subscribers will be charged a flat USD 2 rate per ride. Because the focus is on work commute trips, rides are limited to two per workday per person and from only 5:00 to 21:00.",NA,"TRUE","TO DO","TO DO","FALSE","FALSE",0.3333333333,"UNDECIDED",NA,NA,NA
"289","1305d3f1bba0b87e620cee82f935559f","11","The IUDF is expected to contribute to strengthening rural-urban linkages, and promote urban resilience and urban safety. These goals inform the priority objectives of nice policy levers: i) integrated uiban planning and management, ii) integrated transport and mobility, iii) integrated sustainable human settlements, iv) integrated uiban infrastructure, v) efficient land governance and management, vi) inclusive economic development, vii) empowered active communities, viii) effective uiban governance, and ix) sustainable finances. The current urban legislative framework in Viet Nam, despite its considerable extent (e.g., laws, plans, strategies and programmes) (Table 2.2), has a very similar caveat as the current urban policy frameworks.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"290","9342ee3d92f04c8383a4b0a1c9687f31","11","These linkages have multifaceted positive impacts on individuals, families and communities. The potential for the co-development of urban and rural communities exists but requires partnerships between the migrants and the local authorities of both communities as well as support from national governments. It assists to shift the focus away from why people move to how they work, live and shape their habitats. Cities across the development spectrum have growing mobile and diverse populations to manage. In developed countries, one of the main sources of population diversity is international migration while, in less-developed countries, it is most likely internal migration1 and, to a lesser extent, growing international South-South migration.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"291","0f762fad9a17c9f99c82627ff4432c8c","11","Substantial increases in land productivity were achieved through strict enforcement of the adoption of high-yield crop varieties, subsidised fertiliser and pesticide programmes, and collection and distribution systems run by the government. In order to rebuild agriculture, the Saemaul Undong was first initiated from 1971 to 1973, under the strong leadership of the central government. At the beginning, 6 000 rural villages participated, increasing to 34 665 villages in 1973.",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"292","374476374face68cd69c384037410d5d","11","Technology can help rural residents provide and access information about service quality' and about alternative providers. Geolocation facilitates matching between the supply of and demand for services. Renewable energy can reduce “fuel poverty” that can be a common feature of remote regions, by allowing isolated communities to produce their own energy instead of importing expensive conventional fuels.",NA,"FALSE","TO DO","TO DO","TRUE","TRUE",0.3333333333,"UNDECIDED",NA,NA,NA
"293","af000be593760edb6870c0aa73308648","11","There are also significant opportunities for disaster risk reduction, response and reconstruction in cities including through land use planning, building codes and regulations, risk assessments, monitoring and early warning, and building-back-better response and reconstruction approaches. The response of cities to the challenges of climate change has been fragmented, and significant gaps exist between the rhetoric of addressing climate change and the realities of action on the ground. The critical factor shaping urban responses to climate change is government capacity, which is hindered by factors that are institutional, technical, economic, or political in character. In developing countries, where resources are particularly limited, municipal authorities might be hesitant to invest in climate change adaptation given the many competing issues on their urban agendas.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"294","db6e0c40b4d8c538f0cce5d3e1260563","11","Fiscal management requires judicious policy actions moving forward. The budget deficit has been persistently high the last few years, resulting in a marked rise in the government debt-to-GDP ratio. While the imposition of appropriate spending restrictions is helpful, the falling revenue-to-GDP ratio needs attention. Furthermore, sustaining growth requires the leveraging of economic gains from electricity and mining production and from infrastructure projects (e.g. the railway from Lao PDR to China) to develop other industries. For instance, agriculture could use additional investment to enhance its climate resilience, operational efficiency and productivity. Despite the movement of labour to other sectors over the years, agriculture still accounts for more than 60% of total employment.",NA,"FALSE","TO DO","TO DO","TRUE","FALSE",0.3333333333,"UNDECIDED",NA,NA,NA
"295","1048a91f65ea37e7f67fa4f0b1fcbc86","11","Due to highly arid conditions, the region is one of the most vulnerable to climate change, putting cities at risk of water scarcity and extreme heat conditions. However, it was found that the ""underlying risks of humanitarian crisis and disasters challenge the process of building resilience in the Arab region, combined with the lack of coping capacities when faced with climate change, conflict, and displacement. City-wide hazard maps are often limited or do not exist, while updates on risk assessment are scarce and lack clear multi-hazard components, according to a recent assessment.410 This challenge is often linked to disaster risk governance, when the legal framework fails to require the maintenance and updating of disaster data.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"296","e5b248174d4c7bc30f6eb0c69224aecf","11","So should the risk-informed development approach called for in the Sendai Framework, through the systematic integration of risk information across all sectoral planning processes. Delivering DRR is possible in any context, but the scope of what is viable and appropriate will change depending on the context. And for some, such as those affected by armed conflict and fragility, what this looks like is still to be learned.469 There remains a dearth of practical and policy advice on how to devise and implement DRR strategies for complex risk contexts, including where violent conflict forms part of the broader environment in which DRR takes place.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"297","375195ec09ab9c6ef49ffd6462bd0696","11","The National Urban Policy Programme (NUPP) is meant to address these issues of governance, capacity and knowledge sharing to facilitate the development of NUPs and to contribute to the implementation of the New Urban Agenda and other global agreements. Other objectives include direct assistance, such as providing training to policymakers and other relevant stakeholders to help them develop specialised skills to directly bridge the capacity gap or offering technical assistance and advisory services for every stage of the NUP cycle within a country. Finally, it also aims to build a platform for all levels of government, the private sector and civil society actors and any other relevant stakeholder to be engaged, network and exchange, to encourage transfer of best practices and policies, and raise awareness of NUPs.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"298","8d0e14eb6adeecb6f86e0d0f215c85fa","11","Thus, it provides assistance in the preparation of public decisions of elected officials, its implementation, its monitoring and Evaluation. It may give themselves records or any matter it deems necessary. It occupies a prominent place for the dissemination of information within the professional circles and associations, or even to the entire population and receives experts as needs.",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"299","6622b5f1b7750ebb40cedc96eb11749a","11","Historically, economic development has usually been accompanied by higher emigration rates.32 As countries develop, rates of emigration tend to rise before they fall. Emigration rates in middle-income countries have been found to triple those of low-income countries. Furthermore, in developing countries at the early or intermediate stages of the demographic transition, emigration is spurred by the large cohorts of relatively well-educated young people entering the labour market. Migration can also propel economic development through increased labour productivity.",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"300","e239978801cc887b5d53998790830e08","11","Although data is available for a few countries, it needs to be re-packaged to allow for disaggregation by relevant variables. Local materials provide efficient ways for energy conservation and protection from disasters. In developing economies between 7 and 10% of the labour force are involved in residential construction.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"301","039e770089eb0cbfb193a3ae3fadb893","12","International donors increased their involvement in waste management during the last few years and this resulted in improvements in management of obsolete pesticides and expired chemicals, but management of municipal and manufacturing waste is developing slowly and old practices remain. This development reduced generated amounts of waste and in some sectors also decreased the amount of waste previously accumulated. The development of modem waste management infrastructure is still in the initial phase.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"302","0963ea06d1b60ca64affa94911f329d2","12","In response, international organizations such as the UN Development Programme (UNDP), the UN Environment Programme (UNEP) and the Organisation for Economic Co-operation and Development (OECD) have promoted the exchange of policy initiatives, action programmes and practices among member countries, industrial associations and academic institutions. For example, UNEP introduced cleaner production (CP), which promotes a shift from end-of-pipe treatment to pollution prevention, while the UNDP has appealed for environmentally sound technology in technology transfer programmes and assistance to developing countries. In the follow-up meeting after the Rio Declaration and Agenda 21, the International Human Dimensions Programme (IHDP) was established as a collaborative platform for social scientists and policy-oriented academics.",NA,"TRUE","TRUE","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"303","0342980e48fbffd359a20628d9450485","12","Mauritius covers a total land area of 720 square miles, and is almost entirely of volcanic origin, except for stretches of beaches, coral reefs and small patches of alluvium at the mouths of rivers. Pear-shaped, mountainous with its highest peak standing at 2,711 feet above sea level, Mauritius emerged from the ocean floor some 5 million years ago. Volcanic activity over thousands of years has given rise to varied types of soil.",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"304","14ddb3509efb3be82081e905f697dba3","12","The strategy's objectives are to sensitize and raise awareness among school children of the negative impact that using plastic bags has on the environment, to encourage schoolchildren to replace plastic bags with other less-polluting alternatives and to teach them how to properly dispose of plastic bags after use. A key event was organized for Earth Day 2010 in all the schools, and a guide to waste management was widely distributed at the event. The children not only participated in collecting plastic bags at nature sites and clean-up projects, but were also asked to pass on what they learned to friends and neighbours.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"305","18900ef1e2742e858bbed6264b3a046c","12","It is therefore evident that current patterns of consumption and production are environmentally unsustainable and socially inequitable. Economic growth, human development and wellbeing would need to be substantially decoupled from resource use and environmental impact (UNEP, 2011). Achieving gains in decoupling will not happen spontaneously, but will require well designed public policies that enable economic restructuring toward sustainable consumption and production and resource efficiency.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"306","062372c7882af8f7bb84943024eb6a2c","12","Its mandate is two-fold: to promote energy security amongst its member countries through collective response to physical disruptions in oil supply and to advise member countries on sound energy policy. This paper reflects the views of the IEA Secretariat and may not necessarily reflect the views of the individual IEA member countries. The study also draws on contributions of Franziska Mueller-Langer, Jens Giersdorf and Anastasios Perimenis of the German Biomass Research Centre (DBFZ), who provided parts of the sustainability chapter and four country profiles commissioned by the Deutsche Gesellschaft fiir Technische Zusammenarbeit (GTZ).",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"307","0686b17a9aeedb103f46b38f9d94eeb8","12","Thus the government's role is dual. On the one hand, it must act as a facilitator by providing the necessary infrastructure for tourists, promoting attractions and encouraging tourist arrivals. On the other hand, government’s role is to enforce laws of the land and these may, in some cases, be in conflict with its role as a promoter of tourism.",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"308","08ee208db6cafa5ea057212223ece39c","12","One legacy of that programme was the establishment of the Programme of Advancement through Health and Education (PATH), a conditional cash transfer programme that now constitutes the core of the social safety net. Advocacy has been initiated by scientists and their students in the Climate Studies Group of the Department of Physics at the University of the West Indies (UWI), individual scholars in the Faculty of Social Sciences, the Centre for Sustainable Development at UWI, as well as by various ENGOs. Some of the research and the outreach based on this work have been funded by the Caribbean Community Climate Change Centre (CCCCC) and the Environmental Foundation of Jamaica (EFJ).",NA,"FALSE","FALSE","TO DO","TO DO","FALSE",1,"FALSE",NA,NA,NA
"309","0b4a31dd0bc5b9cb6a3da2b48eb54401","12","As a result, poverty is endemic, generously underestimated at 20 per cent of the population in 2011, with the majority of poor households located in rural communities. It is well known that poor communities generate negative pressure on the environment from ‘slash-and-burn’ agricultural activities, improper waste disposal for want of facilities, and settlement on fragile lands that are vulnerable to natural hazards. In the case of Jamaica, there are the additional challenges of servicing the mounting national debt, which in 2013 stood at over 140 per cent of GDP, and ensuring macroeconomic stability so as to provide a basis for economic growth.",NA,"TRUE","TRUE","TO DO","TO DO","TRUE",1,"TRUE",NA,NA,NA
"310","0bafd5e13fe32c31b5b4d9f7536c941d","12","Some definition of technology is necessary- it should be 100% recyclable under readily available current technology. Cotton/polyester mixes, for example, can be more technically durable than pure cotton. This suggests that the 100% recyclable stamp would be more applicable to fast fashion and not recommended for textiles where lifetime is generally limited by technical strength rather than change in style or change in fit e.g. bed-linen. This would rule out linking to some of the information proposed in the provision - unless the regulation was to be changed.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"311","3c57594c5de7b481d01d64593f4e51cb","12","Design-for-disassembly was formulated to promote the easy recovery of parts and materials during the product disassembly process, while design-for-environment called for minimizing pollution and promoting resource conservation during product or system design. In product life-cycle considerations, extended producer responsibility (EPR) may be realized in collaboration with intelligent consumer behaviour. The European Union (EU) and WBCSD have shifted the leading concept of a resource-circulating society from sustainable production and consumption in the 1990s to sustainable consumption and production in a “consumer society”.",NA,"TRUE","TRUE","TO DO","TO DO","TRUE",1,"TRUE",NA,NA,NA
"312","78625638c482b151a88161b2f6e4894f","12","Resource efficiency can be achieved by increasing resource productivity (value added / resource use) or reducing resource intensity (resource use / value added). It is related to strategies like dematerialisation, such as fuel efficient cars. It will be clear that no production can be said to be sustainable if it is profligate in the use of resources, thus there is a direct link between resource efficiency and SCP, particularly sustainable production.",NA,"TRUE","TRUE","TO DO","TO DO","TRUE",1,"TRUE",NA,NA,NA
"313","12128c9d99e298a5a86fec6053a25347","12","There is high uncertainty of data, because of the lack of data verification procedures. Additionally, as well as receiving user fees, collection companies receive a subsidy from the municipality, which is based on the amount of w aste collected and distance to the disposal site. Disposal site operators do not collect a gate fee but receive a subsidy based on the amount of waste received.",NA,"FALSE","TO DO","TO DO","TO DO","TRUE",0,"UNDECIDED",NA,NA,NA
"314","13da70ac3a8ad54df495da6e6bf5bf08","12","Children and youth in cities”, in ISSC/UNESCO, World Social Science Report 2013: Changing Global Environments, OECD Publishing and Unesco Publishing. Each author is responsible for the facts contained in his/her article and the opinions expressed therein, which are not necessarily those of UNESCO, ISSC and do not commit either organisation.",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"315","9b3e0c684586646ce9eed8a9821e0b59","12","It takes stock of policy initiatives to reduce waste generation, encourage recycling and ensure safe disposal of municipal and hazardous waste. The chapter also highlights progress in integrating informal waste pickers into municipal waste management. It discusses the environmental and economic implications of specific measures, such as extended producer responsibility and waste collection charges. National, regional and local authorities have well-defined responsibilities in waste management.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"316","ad6accc9d24e23b3e302de529a942889","12","Policy instruments based on EPR can also be designed to drive eco-design at the beginning of the product lifecycle. However, if the instruments are focused only on improved recycling without driving initial eco-design, EPR may not generate the desired economic and environmental efficiencies (Tojo, N., 2004). Outcomes from economic incentives alone, however, may not be sufficient to generate environmentally or socially meaningful results, because actors generally stop making improvements once the economic incentive to do so ends, whether or not sufficient social or environmental progress has been made. Examples of economic mechanisms employed by OECD governments include also disincentives such as increased fees on waste disposal, and incentives such as government procurement policies and a potential reduction in the value added tax (VAT) and tax for environmentally friendly products (all promoted by the government of the Czech Republic, among others).",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"317","197c9502970d6583f6f3e33dceb5550f","12","Having been conceived, tested and refined in Dhaka, the IRRC approach was found to be robustly suited to the realities of low and middle-income cities. Under this project, ESCAP and Waste Concern, in partnership with national and local governments, community groups and technical teams, promoted the IRRC model in 17 cities, ultimately establishing facilities and pursuing associated activities in seven of them (Figure 4). The centre is a small-scale facility that can receive different types of waste, including organic and inorganic waste, and then transform it all into resources, such as compost, biogas and other fuels and clean recyclable material.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"318","d46652f3f1c84a1b471f30c8d0087137","12","Many governments are recognizing this, and some have reformed their subsidies or are in the process of phasing them out. In 2015 and 2016, with low oil prices, around 50 countries increased or removed government controls on prices of fossil fuels, directly or partially removing subsidies. In 2013 Finland scrutinized 400 subsidy measures according to their environmental and social impacts and costs.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"319","201aa211051c6d69b54de666dbd44994","12","The industry added USD 44 billion to the US GDP in 2015 and paid USD 10 billion in taxes (RFA, 2016). One strategy to ultimately reach the Renewable Fuels Standard (RFS) targets is to make stepwise improvements in the existing biorefinery concepts. These stepwise improvements must include a regional strategy that builds in enough flexibility to use the “cheapest sources of renewable carbon” within a given region. Such flexibility implies, for example, using grain sorghum, switchgrass, or miscanthus in the US Midwest, sweet sorghum or cane sugar in the US South, guayule bagasse in the US Southwest, almond hull sugars in California and even citrus peel waste in Florida.","2v1","FALSE","TO DO","TO DO","TRUE","FALSE",0.3333333333,"UNDECIDED",NA,NA,NA
"320","293bd72b65dfbb4252d5df5ee43dee5a","12","Indicators can go beyond simple data and illustrate trends or cause-and-effect relationships between different phenomena. Indicators are useful for describing baseline and current conditions (e.g. the amount or magnitude of something) and the performance of a system. They can provide the common language for describing a particular system that is needed for effective and clear communication among interested parties (McCool and Stankey, 2004).",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"321","2b1b85e4586716ccac4cfbab9226cc65","12","Both sugar and bananas have lost preferential access to their traditional European Union (EU) markets in the age of liberalisation of the global economy. In addition, with the frequency of hurricane damage increasing in recent years, it was decided to abandon the exports of bananas completely. The bauxite/ alumina industry all but shut down in 2008, when international demand plummeted in the global crisis that was precipitated by the financial crisis of that year. The current owners of the mines and processing facilities have demanded access to cheaper energy as the price for restarting the industry. This is one of the major drivers for the urgent transformation of the energy supply that has become a high priority for the Jamaican government. Forests were cleared, and the habitats they supported were destroyed, to establish the sugar industry in the seventeenth to the nineteenth centuries.","2v1","FALSE","TO DO","TO DO","TRUE","TRUE",0.3333333333,"UNDECIDED",NA,"maybe yes: the last sentence implies unsustainable consumption and production. To discuss next time where to draw the boundaries for what is too implicit and what is still OK.",NA
"322","2d147468df0200d5f90ff5d75bcadbe6","12","Against a backdrop of social issues, natural resource limits and waste problems, the question of how people live and consume - the lifestyles they pursue - becomes central to sustainability. The continuing increase in population in Asia, Africa and Latin America needs to sustain itself, in a fast growing economic environment, the level of material consumption per person also increases. For example, according to the African development Bank (AtDB 2011), there was a growth rate of 3.1% in the middle-class (defined as those consuming between 2-20 USD per day) in Africa, rising from 126 million people (27%) in 1980 to 350 million (34%) in 2010.",NA,"TRUE","TRUE","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"323","34b4f1f3f5ea4fe7b006371c5ed60765","12","During the latter two decades, protected areas have gradually become more closely connected to their economic and social environments, with an emphasisto integrate national parksto wider regional and local development processes (see e.g. Puhakka and Saarinen (2013). In peripheries, closer connections between the tourism industry and national parks are used as tools. While the original biocentric conservation policy used to be characterized by top-down governance, stakeholders of the local communities and the tourism industry are today increasingly involved in adaptive management strategies. During the last three decades, international tourist arrivals to Iceland have generally increased, including by 25% over the past six years. The number of international visitors to Iceland was approximately 2.3 million in 2017, which is almost seven times more than the entire Icelandic population. Tourism is now one of the main pillars of the economy and represents the country's largest export sector.",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"324","1365feccc61adc4814c64ff7d9303893","12","Further extending the green purchasing requirements to local governments would enhance the effectiveness of the policy, in particular since a large share of public expenditure is invested locally. In expanding its green purchasing policy, the government should make sure that it targets goods and services with the highest potential environmental returns. This outcome was achieved with minor increases in public expenditure. Since the introduction of the green public procurement policy, the market shares of eco-friendly products widely used in the public administration have substantially increased (Figure 9). According to MOE’s estimates, the national government’s green purchasing policy resulted in a reduction of C02 emissions by 89 500 tonnes in 2006, which is equivalent to the amount of C02 emitted by a town of 42 000 inhabitants. The financial implications of Japan’s green public procurement policy and the overall costs to the Japanese economy of achieving such emission reductions should be assessed and compared with the costs of alternative policy measures.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"325","3b1add4085af6afe2ca52a55fc3fb5a9","12","In addition, the Major Groups and other Stakeholders (MGOS)21 group seeks to represent all sectors of society in international environmental and developmental policy-making. It appears that MGOS do not have an established position within SAICM, the representation of stakeholders is sectoral and the involvement of all major groups is not automatic - for example, organizations focused on promoting the rights of women, children, and indigenous peoples do not routinely participate in SAICM meetings. In 2015, the ICCM4, in its Resolution i/IV (para 5), called for the deepening and broadening of UN system-wide engagement through the work of IOMC and EMG. Furthermore, the WHO has been working with the SAICM Secretariat to provide a service to facilitate access to the Trust Fund, to establish an informal network of health-sector focal points for sharing experience, and to collect and share information on the capacity-building needs of the health sector (WHO 2010).",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"326","483a4125e7fab32d4fcb2b5d1ffa00d2","12","The recommendations on waste and materials management are summarised in a box at the end of the chapter. More recently, building on its well-established track record in waste management, the government has been laying the groundwork to stimulate the transition towards a circular economy. This is defined as ""an economic system that is predicated on the reusability of products and raw materials and the conservation of natural resources and that pursues the creation of value in each link in the system” (Ministry of Infrastructure and Environment, 2014a).",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"327","4305276298bfe07e216b55b3e150ff68","12","For the last one a comply or explain principle is in use. To enable readers to find the particular sustainability information in the report, GRI is using a mandatory content index table that informs the reader on what page the disclosures or the indicator can be found. The Guidelines of the IIRC are currently in development and will be released as draft in April 2013 and finalized by the end of 2013.",NA,"TRUE","TRUE","TO DO","TO DO","TRUE",1,"TRUE",NA,NA,NA
"328","703dd858d96d671944d27c5a06867a10","12","The indicator has an indirect relevance to food waste prevention since the more food waste that is avoided the lower should be the amount of food that is purchased for consumption to provide for the same intake of nutrients. It should be noted that the indicator is only relevant to reducing food waste at the end point of consum p-tion i.e. in households, restaurants canteens etc. However, the indicator can be affected by factors which are unrelated to waste prevention. These can include changes in food consumption behaviour-i.e. However, the indicator has been criticised in the past due to assumptions made in the calculations. Its acceptability as a food waste indicator might also be reduced as it has not been used in this context before.",NA,"TRUE","TO DO","TO DO","TO DO","FALSE",0,"UNDECIDED",NA,NA,NA
"329","83a90deca523f0cfc53e97ed2921a6a6","12","The importance of considering products and services in terms of their complete lifecycle is introduced and explained. This remains the single most important of the Millennium Development Goals. Economic growth is thus of key importance to developing countries and many of their policymakers believe that developed countries, having already accomplished a high level of satisfaction of their needs, now wish to suggest frugality and restraint on consumption in the developing world. China, for instance, is now considered the ""factory to the world”.","2v2","FALSE","FALSE","TO DO","TRUE","TRUE",0,"UNDECIDED",NA,NA,NA
"330","4d5ac9213ea93621546badea52220286","12","The project investigates the possibility for using policy actions to support and expand the market for waste plastics in the Nordic region. This has the objective of increasing the recycling of plastics and minimising the down-cycling and incineration of plastic waste. Separately collecting and recycling this plastic waste would have significant economic and environmental benefits. For example, recovering and recycling half of the plastic waste generated in the Nordic countries corresponds roughly to a reduction of greenhouse gas emissions equivalent to the total emissions from cars in the Nordic capitals.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"331","4e9eb663a8c64d8e3cabfe7e4b87d7d0","12","In this sense, it was based on natural resources that were transformed into cement using energy-intensive processes. Again, the viability of this industry assumed cheap energy supplies. Demand for middle-class housing, hotels and physical infrastructure drove the rapid expansion of the construction sector in the 1950s and 1960s. The supply of housing and hotels was also dependent on imported building materials and construction equipment.",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
