"Text ID","SDG","Alignment","Rationale","Comments","Notes"
"652c12625bcb6673391076e477d1693b","6",0,NA,"- Finn: target 6.6
- Gib: Could be related to SDG 6 - ecosystem, but quite weak
- Steve: pressures on water-related ecosystems (even though not clearly stated)",NA
"3629cbe6806587fc70434956aebd0c3a","6",0.5,NA,"- Meike: sanitation mentioned but not really about targets
- Steve: not explicit enough on water sanitation interlinkages and their implications",NA
"5619c4f85caff3c0d9c50dd5650589fa","6",0.5,NA,"- Meike: only small reference to sewer",NA
"80fd4218bcf7332965547a9961a6b1a6","6",0,NA,"- Steve: water resource conservation",NA
"54f86f9542fbc772baa653ca6bf0f07a","6",0.25,NA,"- Finn: sanitation
- Gib: sounds like sanitation related, but the abbreviations SCWS and ICU pilots confused me
- Steve: sanitation",NA
"8615f10cabb14e51d7c23e48827e3380","6",0.5,NA,"- Meike: mentions wastewater but not about how to reduce pollution",NA
"17957cb0092746082b3e77c2f60f5518","6",0.5,NA,"- Steve: 6.b",NA
"ae0127b863a6f73bea89e607ef148a73","6",0.5,NA,"- Meike: more about finances than about fulfilling the goals
- Steve: 6.3",NA
"38431ba7efcdf732aaa4d6ec535054dd","8",0.333333333333333,NA,"- Steve: no direct link to SDG 8 objectives","skip for now; systemic risk for economy -> what do we do with that?"
"ea4eb2b359abca16cbf72e813662f74b","8",0.333333333333333,NA,"- Steve: on econjomic productivity in labor-intensive sectors",NA
"1ac056ed22c254cb835015a454f5b359","8",0.333333333333333,NA,"- Steve: linking to economic productivity",NA
"d3c32872426594d3153da2b2e5e2c5e0","8",0.333333333333333,NA,"- Steve: linked to employment but no call to action/value or link to specific target objectives",NA
"38a14701b37191a1236dc67f217872cc","8",0.333333333333333,NA,"- Steve: 8.8",NA
"51d56e590b8a4431622ec9c98a303516","8",0.333333333333333,NA,"- Steve: somehow linked to 8.4",NA
"8c7dd5a2d1743241f75d244ed39892ab","8",0.333333333333333,NA,"- Steve: Link to 8.5",NA
"f5bc533f22c0d96db907a4faa9509f34","8",0.333333333333333,NA,"- Steve: weakly linked to 8.4",NA
"1bd98670a1d3281b4006674e0e36e402","8",0.333333333333333,NA,"- Steve: no direct link to sustainable tourism or SME support",NA
"32b6f5f77f4e502087c070df109239d3","8",0.333333333333333,NA,"- Finn: indirect link to entrepreneurship",NA
"39a59e8f9083e888578e96eba2d44f1d","8",0.333333333333333,NA,"- Finn: - SA: Social Assistance
- HB: Housing Benefit
- FB: Family Benefit",NA
"1fd6c576ea36e79edeb35415022ca174","9",0.333333333333333,NA,"- Steve: on STI, but no value, call to action",NA
"59e8c79a5899e5ef22a18feb8f9d2107","9",0.333333333333333,NA,"- Steve: smart industrialisation?",NA
"7e8fc2f298ed588fa0a5f6b7def60cf7","9",0.333333333333333,NA,"- Steve: not clear what cross border collabo is about",NA
"8762d726f2021cc763435d68a3bb94fc","9",0.333333333333333,NA,"- Finn: SDG 8 rather than SDG 9",NA
"362a69966d68d2b5ea7036666fbe7891","9",0.333333333333333,NA,"- Finn: unsustainable industrialization",NA
"2347398706d4dceeb074fb0c94df17f1","9",0.333333333333333,NA,"- Finn: target 9.5",NA
"edfef690e36e23a1a1ea69344f6541bf","9",0.333333333333333,NA,"- Steve: more fact stating and no focus on research and development per se, only on ODA-related funding",NA
"5ad0b755a69eb3a3a150430668e000cc","9",0.333333333333333,NA,"- Steve: ICT spending but no link to how this help with access to ICT services",NA
